"species","long","lat"
"Larus.fuscus",21.386003,65.375701
"Larus.fuscus",12.886216,55.854434
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",11.974516,57.719593
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.816803,56.235911
"Larus.fuscus",13.152018,55.509346
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",13.16172,55.516711
"Larus.fuscus",11.938736,57.4935
"Larus.fuscus",18.099939,59.32088
"Larus.fuscus",11.708363,57.857136
"Larus.fuscus",17.903927,59.27328
"Larus.fuscus",13.003024,55.543642
"Larus.fuscus",12.099543,57.454043
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",14.923856,57.990018
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",17.976843,59.307874
"Larus.fuscus",11.219392,58.743501
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",16.406579,56.199493
"Larus.fuscus",18.539422,59.220409
"Larus.fuscus",17.87315,59.343785
"Larus.fuscus",11.817005,58.097361
"Larus.fuscus",11.942509,57.756798
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",17.667733,59.827092
"Larus.fuscus",16.428597,56.672327
"Larus.fuscus",16.396778,56.269282
"Larus.fuscus",12.238055,57.123432
"Larus.fuscus",12.068695,57.338742
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",12.937842,56.586889
"Larus.fuscus",17.87315,59.343785
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",17.865407,58.737311
"Larus.fuscus",17.949552,59.402684
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",12.850427,55.405079
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.959384,55.443405
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",12.068695,57.338742
"Larus.fuscus",12.091018,57.664989
"Larus.fuscus",17.073973,58.667237
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.238055,57.123432
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",12.592368,56.863808
"Larus.fuscus",12.786404,56.64249
"Larus.fuscus",18.376863,59.174044
"Larus.fuscus",13.054722,55.64734
"Larus.fuscus",11.818811,58.058412
"Larus.fuscus",11.365018,58.104738
"Larus.fuscus",11.946875,57.687396
"Larus.fuscus",11.939374,57.681821
"Larus.fuscus",13.046224,55.644005
"Larus.fuscus",18.260091,59.369238
"Larus.fuscus",18.11106,59.29907
"Larus.fuscus",11.799479,57.70752
"Larus.fuscus",18.034605,58.744606
"Larus.fuscus",11.907421,57.634576
"Larus.fuscus",17.532509,59.404074
"Larus.fuscus",18.100559,59.307714
"Larus.fuscus",17.661184,59.82678
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",18.174347,59.330028
"Larus.fuscus",11.945877,57.683185
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",16.415337,56.674494
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",11.951465,57.688347
"Larus.fuscus",13.157121,55.697396
"Larus.fuscus",12.809221,57.253571
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",17.865182,59.359703
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",13.294779,55.698449
"Larus.fuscus",12.051798,57.700254
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",17.368216,59.678361
"Larus.fuscus",14.061886,55.38256
"Larus.fuscus",13.000401,55.635989
"Larus.fuscus",12.850427,55.405079
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",13.058989,55.660213
"Larus.fuscus",18.03959,59.361507
"Larus.fuscus",12.401746,56.907682
"Larus.fuscus",11.946875,57.687396
"Larus.fuscus",12.117276,57.363768
"Larus.fuscus",17.951304,58.899223
"Larus.fuscus",18.127688,59.248168
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",18.056694,59.327993
"Larus.fuscus",17.875863,59.271421
"Larus.fuscus",18.32309,57.242554
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",17.784154,59.821877
"Larus.fuscus",17.904529,59.405061
"Larus.fuscus",18.066225,59.304747
"Larus.fuscus",11.781207,57.919863
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",11.772997,57.925354
"Larus.fuscus",11.907484,57.634187
"Larus.fuscus",12.914809,55.527075
"Larus.fuscus",13.152908,55.515979
"Larus.fuscus",12.995999,55.589399
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",12.761844,56.693021
"Larus.fuscus",15.787011,56.047533
"Larus.fuscus",12.174337,57.343308
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",17.946651,58.899488
"Larus.fuscus",12.252131,57.124904
"Larus.fuscus",12.207359,57.189213
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",16.396778,56.269282
"Larus.fuscus",12.238055,57.123432
"Larus.fuscus",17.87315,59.343785
"Larus.fuscus",11.907484,57.634187
"Larus.fuscus",14.39429,55.972836
"Larus.fuscus",17.956146,59.440298
"Larus.fuscus",18.064788,59.312569
"Larus.fuscus",18.075119,59.324978
"Larus.fuscus",12.250945,57.133237
"Larus.fuscus",13.692966,58.672342
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",11.79435,57.709397
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",18.539422,59.220409
"Larus.fuscus",12.997984,55.407135
"Larus.fuscus",11.79435,57.709397
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",11.987254,57.696898
"Larus.fuscus",12.727367,56.6465
"Larus.fuscus",11.907484,57.634187
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.367969,56.920422
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",17.87315,59.343785
"Larus.fuscus",11.582105,58.002225
"Larus.fuscus",11.185211,58.940195
"Larus.fuscus",18.065561,59.550179
"Larus.fuscus",17.899588,59.445071
"Larus.fuscus",17.106115,61.71745
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",17.390414,60.654376
"Larus.fuscus",17.976843,59.307874
"Larus.fuscus",16.686844,57.743832
"Larus.fuscus",12.710047,56.469846
"Larus.fuscus",12.500354,57.937778
"Larus.fuscus",17.781702,59.268047
"Larus.fuscus",16.39606,56.269936
"Larus.fuscus",11.607662,57.78106
"Larus.fuscus",18.14923,59.324024
"Larus.fuscus",18.075119,59.324978
"Larus.fuscus",11.65503,58.031164
"Larus.fuscus",16.396778,56.269282
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",17.864015,58.755022
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",17.865407,58.737311
"Larus.fuscus",12.575543,57.95782
"Larus.fuscus",12.995999,55.589399
"Larus.fuscus",18.415365,59.284707
"Larus.fuscus",12.16707,57.30939
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",18.033248,59.382362
"Larus.fuscus",11.789229,57.697172
"Larus.fuscus",12.914809,55.527075
"Larus.fuscus",13.193781,55.704174
"Larus.fuscus",17.987129,59.372455
"Larus.fuscus",17.762918,59.403543
"Larus.fuscus",12.238055,57.123432
"Larus.fuscus",18.076286,59.531581
"Larus.fuscus",11.837065,57.99328
"Larus.fuscus",12.779316,56.050167
"Larus.fuscus",12.125379,57.249329
"Larus.fuscus",12.708826,56.769797
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",13.045793,55.580016
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",18.035485,59.374332
"Larus.fuscus",11.907421,57.634576
"Larus.fuscus",16.3972,56.595891
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",12.074103,57.340278
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",11.741403,58.343401
"Larus.fuscus",18.14039,59.471566
"Larus.fuscus",11.652829,58.125166
"Larus.fuscus",11.974911,57.704895
"Larus.fuscus",12.30241,57.03461
"Larus.fuscus",11.939374,57.681821
"Larus.fuscus",11.692139,58.014352
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",11.907421,57.634576
"Larus.fuscus",18.150577,59.324739
"Larus.fuscus",16.406579,56.199493
"Larus.fuscus",17.687361,59.050173
"Larus.fuscus",12.644075,56.447739
"Larus.fuscus",18.022334,59.377695
"Larus.fuscus",12.646132,58.393308
"Larus.fuscus",13.134214,55.744899
"Larus.fuscus",18.035485,59.374332
"Larus.fuscus",12.146947,57.494837
"Larus.fuscus",14.923631,57.992918
"Larus.fuscus",18.181362,59.43785
"Larus.fuscus",18.100559,59.307714
"Larus.fuscus",12.924296,55.594399
"Larus.fuscus",11.92633,57.70466
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",11.778692,57.703892
"Larus.fuscus",12.507989,57.933305
"Larus.fuscus",12.132718,57.250612
"Larus.fuscus",18.044163,59.370135
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",17.87315,59.343785
"Larus.fuscus",11.772997,57.925354
"Larus.fuscus",11.81202,58.032672
"Larus.fuscus",11.79435,57.709397
"Larus.fuscus",12.366729,58.284816
"Larus.fuscus",12.379593,58.33208
"Larus.fuscus",18.150577,59.324739
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",18.043615,59.352514
"Larus.fuscus",11.5302,58.198461
"Larus.fuscus",12.33368,58.389894
"Larus.fuscus",13.152908,55.515979
"Larus.fuscus",18.260091,59.369238
"Larus.fuscus",13.143341,55.525529
"Larus.fuscus",12.992442,55.591064
"Larus.fuscus",12.250945,57.133237
"Larus.fuscus",18.202787,59.223719
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",14.923631,57.992918
"Larus.fuscus",11.772997,57.925354
"Larus.fuscus",12.860084,56.64975
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",18.016647,59.390432
"Larus.fuscus",17.762918,59.403543
"Larus.fuscus",12.858503,56.660218
"Larus.fuscus",12.995999,55.589399
"Larus.fuscus",12.285899,58.288211
"Larus.fuscus",18.09816,59.332039
"Larus.fuscus",11.735205,58.34078
"Larus.fuscus",17.799363,58.797123
"Larus.fuscus",13.152908,55.515979
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",18.033248,59.382362
"Larus.fuscus",12.21486,57.822101
"Larus.fuscus",18.260091,59.369238
"Larus.fuscus",11.907421,57.634576
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",16.396778,56.269282
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",11.782725,58.125431
"Larus.fuscus",17.871812,59.237758
"Larus.fuscus",15.405209,59.178017
"Larus.fuscus",15.347905,56.120924
"Larus.fuscus",18.058742,59.531258
"Larus.fuscus",11.900728,57.30265
"Larus.fuscus",17.723967,59.368332
"Larus.fuscus",18.14923,59.324024
"Larus.fuscus",18.161195,59.549605
"Larus.fuscus",18.025603,59.39855
"Larus.fuscus",16.396778,56.269282
"Larus.fuscus",12.216549,57.121569
"Larus.fuscus",17.922414,59.546205
"Larus.fuscus",18.174347,59.330028
"Larus.fuscus",11.943003,57.757661
"Larus.fuscus",18.210764,59.362257
"Larus.fuscus",17.839643,59.356475
"Larus.fuscus",18.072927,59.216593
"Larus.fuscus",12.051798,57.700254
"Larus.fuscus",17.790739,58.800013
"Larus.fuscus",16.428597,56.672327
"Larus.fuscus",16.621941,56.501392
"Larus.fuscus",12.238055,57.123432
"Larus.fuscus",14.867765,56.164536
"Larus.fuscus",12.99043,55.395586
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",18.083114,59.325711
"Larus.fuscus",12.068695,57.338742
"Larus.fuscus",12.494299,57.935413
"Larus.fuscus",12.238037,57.130658
"Larus.fuscus",18.07281,59.216763
"Larus.fuscus",18.073681,59.221062
"Larus.fuscus",12.137039,58.051149
"Larus.fuscus",12.049121,57.707928
"Larus.fuscus",12.332575,57.268253
"Larus.fuscus",12.536879,58.58795
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",12.247307,57.13156
"Larus.fuscus",17.822126,59.361804
"Larus.fuscus",11.887541,57.801515
"Larus.fuscus",12.356578,56.926506
"Larus.fuscus",17.949184,59.336772
"Larus.fuscus",12.475713,57.342804
"Larus.fuscus",11.938736,57.4935
"Larus.glaucoides",12.710047,56.469846
"Larus.glaucoides",11.477478,58.347319
"Larus.glaucoides",11.477478,58.347319
"Larus.glaucoides",11.900728,57.30265
"Larus.glaucoides",16.180114,56.701653
"Larus.glaucoides",12.933943,56.485925
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.75,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",3.8,51.2
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",3.8,51.2
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",3.8,51.2
"Larus.glaucoides",3.8,51.2
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",6.05,52.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.7,52.85
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",3.4,51.5
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",5.25,53.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",5.25,53.35
"Larus.glaucoides",5.25,53.35
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",3.6,51.4
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",3.4,51.5
"Larus.glaucoides",3.4,51.5
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
"Larus.glaucoides",4.85,52.35
